order_id,customer_id,order_date,meal_category,dietary_preference,order_value
4143,761,2024-05-14,Breakfast,None,29.96
4144,761,2024-05-14,Breakfast,None,47.25
4145,761,2024-06-07,Dinner,None,22.92
4146,761,2024-05-17,Breakfast,None,36.91
4147,761,2024-05-12,Breakfast,None,31.87
4148,761,2024-05-22,Breakfast,None,33.19
4149,761,2024-05-17,Breakfast,None,26.09
4150,761,2024-05-21,Breakfast,None,44.28
4151,762,2024-05-31,Lunch,Gluten-Free,18.36
4152,762,2024-05-23,Dinner,Gluten-Free,39.07
4153,762,2024-05-29,Dinner,Gluten-Free,34.82
4154,762,2024-06-11,Breakfast,Gluten-Free,12.7
4155,762,2024-06-02,Dinner,Gluten-Free,16.86
4156,762,2024-06-16,Dinner,Gluten-Free,12.37
4157,762,2024-06-12,Dinner,Gluten-Free,37.52
4158,763,2024-02-26,Dinner,Keto,49.76
4159,763,2024-03-22,Dinner,Keto,34.86
4160,764,2024-10-26,Breakfast,Vegetarian,47.25
4161,764,2024-10-21,Lunch,Vegetarian,10.08
4162,764,2024-10-26,Dinner,Vegetarian,44.25
4163,764,2024-10-24,Breakfast,Vegetarian,37.64
4164,765,2024-03-22,Lunch,Keto,43.38
4165,765,2024-04-12,Breakfast,Keto,15.7
4166,765,2024-03-22,Breakfast,Keto,14.39
4167,765,2024-04-10,Dinner,Keto,41.8
4168,765,2024-04-03,Dinner,Keto,29.87
4169,765,2024-03-30,Dinner,Keto,29.33
4170,765,2024-04-11,Dinner,Keto,47.23
4171,765,2024-04-01,Dinner,Keto,42.71
4172,765,2024-04-12,Breakfast,Keto,16.02
4173,766,2024-01-10,Lunch,Vegetarian,36.7
4174,766,2024-01-09,Dinner,Vegetarian,48.66
4175,766,2024-01-07,Breakfast,Vegetarian,35.5
4176,766,2024-01-07,Breakfast,Vegetarian,17.17
4177,766,2024-01-07,Breakfast,Vegetarian,46.76
4178,766,2024-01-07,Lunch,Vegetarian,12.08
4179,766,2024-01-13,Lunch,Vegetarian,11.91
4180,766,2024-01-11,Lunch,Vegetarian,37.42
4181,766,2024-01-07,Breakfast,Vegetarian,18.97
4182,767,2024-08-04,Breakfast,None,46.83
4183,767,2024-08-03,Dinner,None,29.6
4184,767,2024-07-31,Breakfast,None,25.15
4185,767,2024-07-29,Lunch,None,36.21
4186,767,2024-07-30,Lunch,None,44.82
4187,768,2024-09-22,Dinner,Keto,28.52
4188,768,2024-09-16,Lunch,Keto,21.32
4189,768,2024-10-03,Dinner,Keto,36.3
4190,769,2024-01-22,Dinner,Vegetarian,48.39
4191,769,2024-01-30,Breakfast,Vegetarian,44.87
4192,769,2024-01-21,Dinner,Vegetarian,19.07
4193,769,2024-01-18,Breakfast,Vegetarian,34.68
4194,770,2024-01-16,Breakfast,Vegetarian,25.24
4195,770,2024-02-05,Breakfast,Vegetarian,34.04
4196,770,2024-01-25,Breakfast,Vegetarian,50.0
4197,770,2024-01-22,Breakfast,Vegetarian,36.8
4198,770,2024-01-20,Lunch,Vegetarian,11.94
4199,771,2024-02-29,Dinner,Vegan,42.04
4200,771,2024-02-27,Dinner,Vegan,48.18
4201,771,2024-02-26,Lunch,Vegan,17.91
4202,772,2024-09-30,Lunch,Vegan,20.56
4203,772,2024-10-03,Dinner,Vegan,46.94
4204,772,2024-10-06,Lunch,Vegan,44.73
4205,772,2024-10-02,Dinner,Vegan,21.29
4206,772,2024-10-02,Dinner,Vegan,21.48
4207,772,2024-10-05,Dinner,Vegan,32.94
4208,772,2024-09-30,Breakfast,Vegan,42.52
4209,773,2024-05-19,Breakfast,Vegan,27.6
4210,774,2024-02-14,Dinner,Vegetarian,39.26
4211,774,2024-02-17,Lunch,Vegetarian,25.45
4212,774,2024-02-18,Dinner,Vegetarian,41.03
4213,775,2024-06-21,Lunch,Gluten-Free,29.53
4214,775,2024-06-18,Dinner,Gluten-Free,40.24
4215,775,2024-07-09,Breakfast,Gluten-Free,32.26
4216,775,2024-06-23,Lunch,Gluten-Free,17.51
4217,775,2024-06-30,Lunch,Gluten-Free,45.89
4218,775,2024-06-26,Lunch,Gluten-Free,30.15
4219,776,2024-03-02,Lunch,Gluten-Free,27.05
4220,776,2024-03-05,Breakfast,Gluten-Free,43.73
4221,776,2024-03-04,Dinner,Gluten-Free,43.67
4222,776,2024-03-04,Dinner,Gluten-Free,11.69
4223,776,2024-03-02,Lunch,Gluten-Free,28.11
4224,776,2024-03-06,Breakfast,Gluten-Free,32.07
4225,776,2024-03-07,Breakfast,Gluten-Free,14.27
4226,776,2024-03-02,Dinner,Gluten-Free,49.77
4227,776,2024-03-06,Lunch,Gluten-Free,31.64
4228,776,2024-03-05,Dinner,Gluten-Free,18.56
4229,777,2024-10-20,Breakfast,None,40.38
4230,777,2024-10-20,Breakfast,None,22.89
4231,777,2024-10-22,Dinner,None,48.22
4232,777,2024-10-18,Breakfast,None,27.79
4233,777,2024-10-21,Breakfast,None,37.41
4234,778,2024-02-03,Breakfast,Vegetarian,20.03
4235,778,2024-02-15,Breakfast,Vegetarian,46.19
4236,778,2024-02-09,Lunch,Vegetarian,28.54
4237,778,2024-02-14,Lunch,Vegetarian,43.6
4238,778,2024-02-29,Dinner,Vegetarian,30.24
4239,778,2024-02-17,Dinner,Vegetarian,21.2
4240,778,2024-02-20,Breakfast,Vegetarian,24.19
4241,778,2024-02-08,Lunch,Vegetarian,27.32
4242,778,2024-02-14,Breakfast,Vegetarian,26.24
4243,779,2024-09-08,Lunch,None,34.67
4244,779,2024-09-11,Dinner,None,20.84
4245,780,2024-05-08,Lunch,Vegetarian,36.59
4246,780,2024-06-03,Dinner,Vegetarian,39.74
4247,780,2024-05-15,Lunch,Vegetarian,16.32
4248,780,2024-05-08,Lunch,Vegetarian,23.78
4249,780,2024-05-09,Lunch,Vegetarian,10.22
4250,780,2024-05-25,Breakfast,Vegetarian,26.88
4251,780,2024-05-16,Dinner,Vegetarian,26.33
4252,780,2024-05-09,Breakfast,Vegetarian,22.09
4253,780,2024-05-09,Breakfast,Vegetarian,28.53
4254,780,2024-05-18,Breakfast,Vegetarian,19.01
4255,781,2024-11-24,Lunch,Vegan,37.97
4256,781,2024-12-12,Lunch,Vegan,35.27
4257,781,2024-11-14,Lunch,Vegan,10.77
4258,781,2024-12-08,Lunch,Vegan,11.71
4259,781,2024-11-20,Breakfast,Vegan,36.41
4260,781,2024-11-18,Lunch,Vegan,41.99
4261,781,2024-12-07,Dinner,Vegan,18.32
4262,781,2024-11-20,Dinner,Vegan,30.07
4263,782,2024-07-17,Breakfast,Vegetarian,14.09
4264,782,2024-08-02,Breakfast,Vegetarian,25.31
4265,782,2024-07-28,Breakfast,Vegetarian,35.92
4266,783,2024-09-17,Lunch,None,38.21
4267,783,2024-09-17,Dinner,None,48.57
4268,783,2024-09-17,Breakfast,None,32.77
4269,783,2024-09-19,Breakfast,None,36.78
4270,783,2024-09-19,Dinner,None,37.41
4271,783,2024-09-19,Lunch,None,18.5
4272,783,2024-09-14,Breakfast,None,27.9
4273,783,2024-09-16,Lunch,None,30.22
4274,783,2024-09-20,Breakfast,None,13.01
4275,783,2024-09-17,Dinner,None,42.82
4276,784,2023-12-31,Breakfast,Vegetarian,29.52
4277,784,2024-01-01,Breakfast,Vegetarian,45.43
4278,784,2024-01-02,Breakfast,Vegetarian,36.29
4279,784,2023-12-30,Dinner,Vegetarian,44.59
4280,785,2024-11-20,Lunch,None,47.98
4281,785,2024-12-04,Lunch,None,36.94
4282,785,2024-11-20,Breakfast,None,36.81
4283,785,2024-11-19,Lunch,None,31.38
4284,785,2024-12-15,Lunch,None,18.93
4285,785,2024-12-11,Lunch,None,36.86
4286,785,2024-12-11,Lunch,None,15.64
4287,785,2024-11-20,Breakfast,None,32.22
4288,786,2024-08-17,Lunch,Gluten-Free,15.32
4289,786,2024-08-23,Lunch,Gluten-Free,18.02
4290,786,2024-08-23,Dinner,Gluten-Free,16.25
4291,786,2024-08-22,Dinner,Gluten-Free,41.35
4292,786,2024-08-21,Breakfast,Gluten-Free,37.59
4293,786,2024-08-20,Breakfast,Gluten-Free,10.97
4294,786,2024-08-19,Breakfast,Gluten-Free,49.58
4295,786,2024-08-22,Breakfast,Gluten-Free,15.75
4296,786,2024-08-19,Breakfast,Gluten-Free,49.65
4297,787,2024-10-28,Breakfast,Keto,20.85
4298,787,2024-10-28,Breakfast,Keto,28.29
4299,787,2024-10-23,Breakfast,Keto,40.11
4300,788,2024-11-03,Dinner,Gluten-Free,29.05
4301,788,2024-11-24,Breakfast,Gluten-Free,37.54
4302,789,2024-09-26,Lunch,None,41.48
4303,789,2024-09-25,Breakfast,None,27.22
4304,790,2024-08-13,Dinner,Keto,18.14
4305,790,2024-08-24,Breakfast,Keto,21.04
4306,790,2024-07-29,Lunch,Keto,12.88
4307,790,2024-08-19,Dinner,Keto,41.91
4308,790,2024-08-06,Breakfast,Keto,10.8
4309,790,2024-08-08,Breakfast,Keto,25.75
4310,790,2024-08-13,Lunch,Keto,48.98
4311,791,2024-07-23,Dinner,None,16.89
4312,791,2024-07-27,Lunch,None,42.96
4313,791,2024-07-27,Lunch,None,42.09
4314,791,2024-07-27,Breakfast,None,26.91
4315,791,2024-07-28,Lunch,None,29.13
4316,791,2024-07-24,Breakfast,None,30.25
4317,792,2024-09-20,Lunch,Gluten-Free,23.82
4318,792,2024-09-22,Breakfast,Gluten-Free,14.04
4319,792,2024-09-24,Breakfast,Gluten-Free,44.62
4320,792,2024-09-25,Dinner,Gluten-Free,29.86
4321,792,2024-09-22,Dinner,Gluten-Free,30.02
4322,792,2024-09-20,Breakfast,Gluten-Free,47.88
4323,793,2024-07-20,Lunch,None,42.83
4324,794,2024-05-09,Breakfast,Vegetarian,31.04
4325,794,2024-05-07,Dinner,Vegetarian,20.13
4326,795,2024-07-25,Breakfast,Gluten-Free,40.02
4327,795,2024-08-05,Dinner,Gluten-Free,29.68
4328,795,2024-07-27,Lunch,Gluten-Free,17.55
4329,795,2024-08-20,Breakfast,Gluten-Free,40.42
4330,795,2024-07-26,Dinner,Gluten-Free,14.58
4331,795,2024-08-02,Breakfast,Gluten-Free,44.82
4332,795,2024-08-14,Breakfast,Gluten-Free,44.2
4333,795,2024-08-03,Dinner,Gluten-Free,44.05
4334,795,2024-08-11,Dinner,Gluten-Free,39.49
4335,796,2024-09-03,Lunch,Vegan,39.66
4336,796,2024-09-06,Lunch,Vegan,41.23
4337,796,2024-09-03,Breakfast,Vegan,34.6
4338,796,2024-09-07,Lunch,Vegan,21.7
4339,796,2024-09-07,Lunch,Vegan,28.3
4340,796,2024-09-08,Breakfast,Vegan,42.13
4341,797,2024-09-17,Lunch,Vegan,25.02
4342,797,2024-09-21,Lunch,Vegan,16.71
4343,797,2024-09-19,Breakfast,Vegan,47.0
4344,797,2024-09-21,Breakfast,Vegan,40.81
4345,797,2024-09-21,Dinner,Vegan,43.54
4346,798,2024-08-05,Lunch,Gluten-Free,40.12
4347,798,2024-07-31,Lunch,Gluten-Free,26.37
4348,798,2024-08-01,Dinner,Gluten-Free,48.6
4349,798,2024-08-01,Dinner,Gluten-Free,11.91
4350,798,2024-08-01,Breakfast,Gluten-Free,15.24
4351,798,2024-08-04,Breakfast,Gluten-Free,16.81
4352,799,2024-09-23,Breakfast,Keto,22.03
4353,799,2024-09-09,Dinner,Keto,31.47
4354,799,2024-09-11,Lunch,Keto,37.63
4355,799,2024-09-17,Breakfast,Keto,11.33
4356,799,2024-09-25,Dinner,Keto,34.81
4357,800,2024-08-16,Breakfast,Gluten-Free,29.35
4358,800,2024-08-17,Lunch,Gluten-Free,29.88
4359,801,2024-05-10,Dinner,Gluten-Free,10.49
4360,801,2024-05-14,Lunch,Gluten-Free,46.14
4361,802,2024-04-07,Breakfast,Vegetarian,46.39
4362,802,2024-04-05,Breakfast,Vegetarian,40.23
4363,802,2024-04-10,Breakfast,Vegetarian,20.52
4364,802,2024-04-21,Dinner,Vegetarian,33.47
4365,802,2024-04-26,Breakfast,Vegetarian,36.67
4366,802,2024-04-18,Dinner,Vegetarian,19.7
4367,803,2024-08-19,Lunch,Vegan,25.31
4368,803,2024-08-21,Lunch,Vegan,23.1
4369,803,2024-08-17,Lunch,Vegan,23.97
4370,804,2024-02-08,Dinner,None,43.87
4371,804,2024-02-06,Lunch,None,29.9
4372,804,2024-02-07,Breakfast,None,15.78
4373,804,2024-02-10,Dinner,None,34.83
4374,804,2024-02-11,Breakfast,None,41.79
4375,805,2024-03-08,Lunch,Vegan,45.05
4376,805,2024-03-09,Dinner,Vegan,26.62
4377,806,2024-04-25,Dinner,Gluten-Free,45.06
4378,806,2024-05-01,Lunch,Gluten-Free,29.21
4379,806,2024-04-25,Lunch,Gluten-Free,24.22
4380,807,2024-11-23,Dinner,None,21.65
4381,807,2024-11-24,Dinner,None,14.17
4382,807,2024-11-24,Dinner,None,25.98
4383,807,2024-11-25,Breakfast,None,27.33
4384,807,2024-11-28,Breakfast,None,37.09
4385,807,2024-11-22,Breakfast,None,11.51
4386,807,2024-11-22,Dinner,None,46.03
4387,808,2024-04-11,Dinner,Vegetarian,11.22
4388,808,2024-04-11,Breakfast,Vegetarian,47.95
4389,808,2024-04-09,Lunch,Vegetarian,47.22
4390,808,2024-04-07,Dinner,Vegetarian,34.78
4391,808,2024-04-09,Lunch,Vegetarian,25.23
4392,808,2024-04-08,Lunch,Vegetarian,37.31
4393,808,2024-04-08,Lunch,Vegetarian,30.51
4394,808,2024-04-08,Dinner,Vegetarian,17.23
4395,808,2024-04-09,Dinner,Vegetarian,39.9
4396,808,2024-04-08,Dinner,Vegetarian,31.63
4397,809,2024-06-19,Lunch,Vegan,41.6
4398,809,2024-06-05,Breakfast,Vegan,28.23
4399,809,2024-06-11,Dinner,Vegan,45.44
4400,809,2024-06-13,Breakfast,Vegan,22.88
4401,809,2024-05-29,Lunch,Vegan,18.25
4402,810,2023-12-22,Breakfast,Vegetarian,13.73
4403,810,2023-12-19,Breakfast,Vegetarian,11.21
4404,810,2023-12-18,Dinner,Vegetarian,20.27
4405,810,2023-12-16,Dinner,Vegetarian,30.98
4406,810,2023-12-21,Lunch,Vegetarian,30.56
4407,810,2023-12-17,Breakfast,Vegetarian,43.85
4408,810,2023-12-20,Breakfast,Vegetarian,41.09
4409,810,2023-12-18,Lunch,Vegetarian,25.23
4410,810,2023-12-19,Lunch,Vegetarian,30.11
4411,811,2024-02-06,Dinner,Vegetarian,42.94
4412,811,2024-02-08,Lunch,Vegetarian,26.48
4413,811,2024-02-10,Dinner,Vegetarian,16.25
4414,811,2024-02-09,Lunch,Vegetarian,37.51
4415,811,2024-02-05,Breakfast,Vegetarian,48.39
4416,811,2024-02-07,Breakfast,Vegetarian,37.43
4417,811,2024-02-08,Breakfast,Vegetarian,32.22
4418,812,2024-05-15,Dinner,Gluten-Free,38.6
4419,812,2024-05-11,Breakfast,Gluten-Free,38.24
4420,812,2024-04-18,Breakfast,Gluten-Free,16.05
4421,812,2024-04-29,Dinner,Gluten-Free,37.02
4422,812,2024-04-21,Breakfast,Gluten-Free,17.09
4423,812,2024-05-10,Lunch,Gluten-Free,19.93
4424,812,2024-04-24,Dinner,Gluten-Free,15.7
4425,812,2024-04-25,Lunch,Gluten-Free,10.24
4426,812,2024-05-05,Breakfast,Gluten-Free,13.84
4427,813,2024-04-15,Dinner,Keto,30.82
4428,813,2024-04-23,Lunch,Keto,11.29
4429,813,2024-04-08,Lunch,Keto,49.1
4430,813,2024-04-15,Breakfast,Keto,37.86
4431,813,2024-04-04,Lunch,Keto,31.9
4432,813,2024-03-29,Dinner,Keto,23.35
4433,813,2024-04-22,Breakfast,Keto,17.39
4434,813,2024-04-08,Lunch,Keto,34.0
4435,813,2024-04-14,Breakfast,Keto,23.74
4436,814,2024-04-12,Dinner,Vegan,45.35
4437,814,2024-04-13,Lunch,Vegan,25.9
4438,814,2024-04-17,Breakfast,Vegan,38.64
4439,814,2024-04-13,Lunch,Vegan,47.12
4440,814,2024-04-14,Lunch,Vegan,12.37
4441,814,2024-04-15,Dinner,Vegan,44.9
4442,814,2024-04-15,Dinner,Vegan,44.2
4443,814,2024-04-17,Lunch,Vegan,21.04
4444,814,2024-04-15,Lunch,Vegan,26.19
4445,815,2024-06-19,Breakfast,Vegetarian,13.53
4446,815,2024-06-11,Breakfast,Vegetarian,39.5
4447,815,2024-06-09,Dinner,Vegetarian,10.44
4448,815,2024-06-07,Lunch,Vegetarian,11.38
4449,815,2024-06-23,Lunch,Vegetarian,12.01
4450,815,2024-06-15,Lunch,Vegetarian,43.67
4451,815,2024-06-29,Dinner,Vegetarian,46.1
4452,815,2024-06-21,Breakfast,Vegetarian,34.78
4453,815,2024-06-12,Breakfast,Vegetarian,18.49
4454,816,2024-01-30,Lunch,Vegan,29.28
4455,816,2024-01-27,Dinner,Vegan,15.98
4456,816,2024-01-29,Breakfast,Vegan,15.43
4457,816,2024-01-29,Dinner,Vegan,17.3
4458,817,2024-09-28,Dinner,Gluten-Free,16.05
4459,817,2024-09-11,Dinner,Gluten-Free,35.61
4460,817,2024-09-27,Dinner,Gluten-Free,45.21
4461,817,2024-09-07,Lunch,Gluten-Free,43.29
4462,817,2024-09-27,Lunch,Gluten-Free,43.28
4463,818,2024-09-06,Dinner,Gluten-Free,41.07
4464,818,2024-09-07,Dinner,Gluten-Free,36.39
4465,819,2024-09-24,Lunch,Gluten-Free,18.62
4466,819,2024-10-01,Dinner,Gluten-Free,23.51
4467,819,2024-09-27,Lunch,Gluten-Free,49.17
4468,819,2024-10-08,Dinner,Gluten-Free,46.47
4469,819,2024-09-21,Dinner,Gluten-Free,23.66
4470,820,2024-09-19,Lunch,Gluten-Free,46.83
4471,820,2024-09-19,Lunch,Gluten-Free,37.61
4472,821,2024-08-01,Dinner,None,40.93
4473,821,2024-07-30,Dinner,None,40.72
4474,821,2024-07-22,Lunch,None,14.0
4475,822,2024-04-27,Lunch,Gluten-Free,24.33
4476,822,2024-05-09,Dinner,Gluten-Free,13.96
4477,822,2024-05-06,Dinner,Gluten-Free,32.04
4478,822,2024-04-27,Dinner,Gluten-Free,20.12
4479,822,2024-04-28,Dinner,Gluten-Free,46.26
4480,822,2024-05-11,Dinner,Gluten-Free,18.87
4481,822,2024-05-15,Lunch,Gluten-Free,43.09
4482,822,2024-05-10,Breakfast,Gluten-Free,11.19
4483,823,2024-10-08,Lunch,Vegetarian,20.2
4484,823,2024-10-11,Lunch,Vegetarian,49.64
4485,823,2024-11-03,Breakfast,Vegetarian,45.53
4486,823,2024-10-13,Dinner,Vegetarian,37.93
4487,823,2024-10-13,Breakfast,Vegetarian,17.54
4488,823,2024-10-19,Breakfast,Vegetarian,46.2
4489,823,2024-10-21,Breakfast,Vegetarian,26.01
4490,823,2024-10-16,Dinner,Vegetarian,47.79
4491,824,2024-09-16,Breakfast,None,32.85
4492,824,2024-09-16,Dinner,None,38.03
4493,825,2024-03-14,Dinner,Vegan,33.13
4494,825,2024-03-08,Lunch,Vegan,16.77
4495,825,2024-03-11,Dinner,Vegan,27.27
4496,825,2024-03-09,Dinner,Vegan,19.87
4497,825,2024-03-13,Lunch,Vegan,26.46
4498,826,2024-07-03,Breakfast,None,27.54
4499,826,2024-07-06,Lunch,None,26.13
4500,826,2024-07-06,Lunch,None,27.73
4501,826,2024-07-01,Lunch,None,45.58
4502,826,2024-07-02,Dinner,None,28.97
4503,826,2024-07-04,Dinner,None,15.26
4504,827,2024-08-31,Lunch,Keto,18.8
4505,827,2024-08-30,Dinner,Keto,26.45
4506,828,2024-06-08,Breakfast,Keto,11.13
4507,828,2024-06-06,Lunch,Keto,20.95
4508,828,2024-06-04,Lunch,Keto,43.68
4509,828,2024-06-04,Breakfast,Keto,41.92
4510,828,2024-06-10,Dinner,Keto,25.97
4511,828,2024-06-04,Dinner,Keto,33.02
4512,828,2024-06-05,Breakfast,Keto,11.74
4513,828,2024-06-07,Dinner,Keto,38.77
4514,828,2024-06-07,Breakfast,Keto,30.37
4515,829,2023-12-20,Breakfast,Vegan,16.28
4516,829,2023-12-17,Lunch,Vegan,29.48
4517,829,2023-12-17,Lunch,Vegan,17.96
4518,829,2023-12-16,Breakfast,Vegan,29.95
4519,829,2023-12-19,Breakfast,Vegan,48.78
4520,829,2023-12-19,Dinner,Vegan,39.89
4521,829,2023-12-20,Dinner,Vegan,10.14
4522,829,2023-12-15,Dinner,Vegan,32.22
4523,829,2023-12-21,Lunch,Vegan,27.26
4524,830,2024-10-18,Breakfast,Vegetarian,37.54
4525,830,2024-10-25,Dinner,Vegetarian,24.99
4526,830,2024-10-03,Breakfast,Vegetarian,36.83
4527,830,2024-10-17,Lunch,Vegetarian,40.94
4528,830,2024-10-18,Lunch,Vegetarian,40.17
4529,830,2024-09-29,Lunch,Vegetarian,25.82
4530,830,2024-10-13,Lunch,Vegetarian,47.97
4531,830,2024-09-27,Lunch,Vegetarian,31.27
4532,830,2024-10-10,Breakfast,Vegetarian,41.96
4533,831,2024-05-26,Breakfast,Vegetarian,34.02
4534,831,2024-05-30,Dinner,Vegetarian,42.6
4535,831,2024-05-29,Dinner,Vegetarian,19.58
4536,831,2024-06-01,Breakfast,Vegetarian,14.68
4537,831,2024-05-28,Breakfast,Vegetarian,35.81
4538,831,2024-05-30,Dinner,Vegetarian,18.91
4539,831,2024-05-27,Lunch,Vegetarian,32.67
4540,831,2024-05-26,Dinner,Vegetarian,13.09
4541,832,2024-04-09,Lunch,Vegetarian,24.84
4542,832,2024-04-13,Lunch,Vegetarian,31.65
4543,832,2024-04-08,Dinner,Vegetarian,10.78
4544,832,2024-04-08,Lunch,Vegetarian,17.39
4545,832,2024-04-09,Breakfast,Vegetarian,32.8
4546,833,2024-09-14,Lunch,Vegetarian,32.46
4547,833,2024-09-16,Dinner,Vegetarian,13.9
4548,833,2024-09-15,Breakfast,Vegetarian,18.54
4549,833,2024-09-14,Dinner,Vegetarian,45.88
4550,833,2024-09-21,Lunch,Vegetarian,36.84
4551,833,2024-09-19,Dinner,Vegetarian,35.47
4552,833,2024-09-19,Dinner,Vegetarian,10.38
4553,833,2024-09-24,Dinner,Vegetarian,32.53
4554,834,2023-12-19,Dinner,Gluten-Free,11.83
4555,834,2023-12-22,Lunch,Gluten-Free,29.78
4556,834,2023-12-31,Breakfast,Gluten-Free,11.59
4557,834,2024-01-04,Lunch,Gluten-Free,38.97
4558,835,2024-11-19,Dinner,None,16.23
4559,836,2024-02-16,Dinner,Gluten-Free,12.89
4560,836,2024-02-20,Dinner,Gluten-Free,44.84
4561,836,2024-02-15,Breakfast,Gluten-Free,42.31
4562,836,2024-02-21,Dinner,Gluten-Free,12.7
4563,836,2024-02-24,Dinner,Gluten-Free,42.19
4564,836,2024-03-05,Lunch,Gluten-Free,26.61
4565,836,2024-02-25,Lunch,Gluten-Free,39.3
4566,836,2024-02-27,Lunch,Gluten-Free,48.93
4567,836,2024-02-12,Lunch,Gluten-Free,30.6
4568,836,2024-02-25,Breakfast,Gluten-Free,37.45
4569,837,2024-11-06,Breakfast,Vegan,35.15
4570,837,2024-11-08,Lunch,Vegan,30.73
4571,837,2024-11-03,Dinner,Vegan,45.37
4572,837,2024-11-05,Breakfast,Vegan,27.38
4573,837,2024-11-03,Lunch,Vegan,23.66
4574,837,2024-11-08,Dinner,Vegan,39.99
4575,837,2024-11-05,Breakfast,Vegan,46.81
4576,838,2024-01-30,Dinner,Vegan,34.56
4577,838,2024-02-04,Lunch,Vegan,29.74
4578,838,2024-02-20,Dinner,Vegan,37.38
4579,838,2024-02-16,Lunch,Vegan,35.63
4580,838,2024-02-01,Breakfast,Vegan,17.14
4581,838,2024-02-08,Dinner,Vegan,23.59
4582,838,2024-02-03,Dinner,Vegan,32.97
4583,838,2024-02-23,Breakfast,Vegan,40.16
4584,838,2024-02-15,Breakfast,Vegan,16.47
4585,839,2024-04-19,Dinner,None,16.04
4586,839,2024-05-01,Dinner,None,41.44
4587,840,2024-09-21,Lunch,Gluten-Free,13.63
4588,840,2024-09-21,Lunch,Gluten-Free,18.1
4589,840,2024-10-01,Lunch,Gluten-Free,29.29
4590,840,2024-09-11,Lunch,Gluten-Free,25.96
4591,841,2024-01-23,Lunch,Keto,40.11
4592,841,2024-01-27,Lunch,Keto,24.06
4593,841,2024-01-29,Lunch,Keto,12.88
4594,841,2024-01-23,Dinner,Keto,19.49
4595,841,2024-01-24,Lunch,Keto,29.04
4596,841,2024-01-25,Dinner,Keto,43.72
4597,841,2024-01-29,Breakfast,Keto,26.94
4598,841,2024-01-26,Breakfast,Keto,41.75
4599,841,2024-01-23,Dinner,Keto,12.1
4600,841,2024-01-28,Breakfast,Keto,48.76
4601,842,2024-08-27,Lunch,None,21.59
4602,842,2024-09-05,Breakfast,None,24.68
4603,843,2024-02-18,Dinner,Keto,38.32
4604,843,2024-02-16,Breakfast,Keto,17.83
4605,843,2024-02-12,Breakfast,Keto,33.56
4606,843,2024-02-12,Dinner,Keto,30.21
4607,843,2024-02-15,Dinner,Keto,28.92
4608,843,2024-02-17,Breakfast,Keto,32.51
4609,843,2024-02-13,Lunch,Keto,29.52
4610,843,2024-02-18,Lunch,Keto,43.32
4611,843,2024-02-15,Breakfast,Keto,14.19
4612,843,2024-02-15,Lunch,Keto,40.39
4613,844,2024-08-24,Lunch,Vegan,18.37
4614,844,2024-08-25,Breakfast,Vegan,24.87
4615,844,2024-08-28,Breakfast,Vegan,31.1
4616,844,2024-08-22,Breakfast,Vegan,18.1
4617,844,2024-08-23,Breakfast,Vegan,38.79
4618,844,2024-08-26,Dinner,Vegan,46.78
4619,844,2024-08-24,Dinner,Vegan,45.05
4620,844,2024-08-28,Breakfast,Vegan,48.65
4621,844,2024-08-23,Lunch,Vegan,28.46
4622,845,2024-02-10,Dinner,Gluten-Free,46.12
4623,845,2024-01-30,Lunch,Gluten-Free,28.58
4624,845,2024-01-25,Dinner,Gluten-Free,46.01
4625,845,2024-01-21,Dinner,Gluten-Free,43.13
4626,845,2024-02-08,Dinner,Gluten-Free,11.0
4627,846,2024-06-08,Breakfast,Keto,34.41
4628,846,2024-05-18,Breakfast,Keto,12.56
4629,846,2024-05-27,Breakfast,Keto,43.47
4630,846,2024-06-02,Lunch,Keto,37.6
4631,846,2024-05-23,Lunch,Keto,25.9
4632,846,2024-05-27,Dinner,Keto,30.54
4633,846,2024-05-19,Dinner,Keto,18.04
4634,847,2023-12-18,Lunch,Gluten-Free,10.78
4635,847,2023-12-21,Dinner,Gluten-Free,44.12
4636,847,2023-12-18,Dinner,Gluten-Free,11.9
4637,847,2023-12-22,Breakfast,Gluten-Free,10.32
4638,847,2023-12-19,Breakfast,Gluten-Free,16.21
4639,848,2024-09-12,Breakfast,Keto,41.77
4640,848,2024-09-12,Dinner,Keto,32.43
4641,848,2024-09-09,Lunch,Keto,17.84
4642,848,2024-09-12,Lunch,Keto,33.53
4643,848,2024-09-14,Dinner,Keto,16.96
4644,848,2024-09-09,Breakfast,Keto,37.75
4645,848,2024-09-13,Lunch,Keto,49.7
4646,848,2024-09-13,Dinner,Keto,12.96
4647,848,2024-09-11,Dinner,Keto,36.43
4648,849,2024-03-03,Breakfast,None,18.55
4649,849,2024-02-16,Breakfast,None,42.79
4650,849,2024-02-16,Dinner,None,47.65
4651,849,2024-02-14,Lunch,None,28.08
4652,849,2024-03-08,Breakfast,None,30.62
4653,849,2024-03-08,Breakfast,None,14.33
4654,850,2024-09-25,Lunch,None,32.41
4655,850,2024-10-06,Dinner,None,41.14
4656,850,2024-09-20,Lunch,None,43.75
4657,850,2024-09-23,Dinner,None,15.86
4658,851,2024-07-17,Dinner,Vegetarian,18.66
4659,851,2024-07-12,Lunch,Vegetarian,49.54
4660,851,2024-07-16,Dinner,Vegetarian,15.3
4661,851,2024-07-15,Dinner,Vegetarian,26.12
